"URL"	"Keywords"	"Keyword Count"	"DateTime"	"Favorite Count"	"Retweet"	"Lang"	"LinkCount"	"Link1"	"Link2"	"Link3"	"Author"	"Text"	"Followers"	"Friends"	"Location"	"Timezone"	"UTC Offset"
"http://twitter.com/3194608442/status/716437844932202497"	""	"0"	"Sun Apr 03 01:31:07 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/kAmyRq0chJ"	""	""	"oliviajweaver"	"RT @ArthurGracie: Fort Worth w all my fav people😊💛 https://t.co/kAmyRq0chJ"	"394"	"243"	""	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/583931653/status/716437761071259649"	""	"0"	"Sun Apr 03 01:30:47 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"itsmackyntosh"	"Cbreezy never disappoint me"	"720"	"355"	"Dolores, quezon"	"Hong Kong"	"28800"
"http://twitter.com/2209718456/status/716437698152517633"	""	"0"	"Sun Apr 03 01:30:32 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"isaiahdrewgarza"	"RT @Dominvk: really wishing you could message me"	"304"	"385"	"McAllen, TX"	""	""
"http://twitter.com/4818303199/status/716437744264679424"	""	"0"	"Sun Apr 03 01:30:43 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/R7u16PBaWs"	""	""	"kiwitrailrunner"	"Coastal Challenge Tawharanui: smashing course, finushing at Omaja Beach #toomuchawesomeness… https://t.co/R7u16PBaWs"	"41"	"105"	"Waitakere, Auckland City"	""	""
"http://twitter.com/154355222/status/716437689751318528"	""	"0"	"Sun Apr 03 01:30:30 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/5gukKKY1Ce"	""	""	"xbettyboo"	"RT @QUEEENOFSHEBA: this is so pretty💖 https://t.co/5gukKKY1Ce"	"908"	"444"	"ATL✈️WPG"	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/78695285/status/716437878511837185"	""	"0"	"Sun Apr 03 01:31:15 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"kayisley"	"We ain't going home alone tonight"	"1292"	"1078"	"canada "	"Atlantic Time (Canada)"	"-10800"
"http://twitter.com/4715204294/status/716437886896312320"	""	"0"	"Sun Apr 03 01:31:17 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"etherealllly"	"RT @holyhenderson: Hi @Uber_Support one of your drivers called me a fat cunt then pushed me out of the car on the highway. This was her htt…"	"150"	"156"	"tx & tn"	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/1177525987/status/716437886879600641"	""	"0"	"Sun Apr 03 01:31:17 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"perez_yay"	"RT @CIothesPorn: I wanna glo up so hard to the point where I don't feel weird when snapchat opens up the front camera first"	"305"	"148"	"MIA"	""	""
"http://twitter.com/2466974353/status/716437710718836736"	""	"0"	"Sun Apr 03 01:30:35 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"myheartnoel"	"RT @marIboros: oh sorry, I forgot, i only exist when you need something..."	"443"	"103"	"bnm flws, fvdx2, + tweeted! ♡"	""	""
"http://twitter.com/1193416627/status/716437639415500800"	""	"0"	"Sun Apr 03 01:30:18 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/zrMVXJcaDV"	""	""	"xSonxGoku"	"RT @FabulousZarbon: // BRUH FUCK U IM DYING HALP 😂😂😂 https://t.co/zrMVXJcaDV"	"4491"	"480"	"Multiverse."	"Central Time (US & Canada)"	"-18000"
"http://twitter.com/2741954465/status/716437903648432128"	""	"0"	"Sun Apr 03 01:31:21 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"_makaykayyy_"	"@mollieaudettee @SoDamnTrue lets just give makeup to eachother instead fam😂😂"	"183"	"414"	""	""	""
"http://twitter.com/2791204816/status/716437828154953731"	""	"0"	"Sun Apr 03 01:31:03 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"MMALatestNws"	"Up next is a middleweight bout between Rex Harris and Clinton Williams. #WSOF30"	"48614"	"8189"	"Cageside"	""	""
"http://twitter.com/413332163/status/716437786232946690"	""	"0"	"Sun Apr 03 01:30:53 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"milan_kuvadiya"	"RT @HarshPattelll: Jewellers leaving Membership of BJP to Raise Voice Against 'Excise Duty act'   #DeshKiBhoolKamalKaFool"	"855"	"469"	"Sihor"	""	""
"http://twitter.com/865460065/status/716437685569785857"	""	"0"	"Sun Apr 03 01:30:29 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/ZFFDuvmlzI"	""	""	"JoshDobleman"	"RT @LitFreestyles: Drake's new album "Views From The 6" is releasing this month https://t.co/ZFFDuvmlzI"	"441"	"672"	"Brooklawn, NJ"	""	""
"http://twitter.com/1411767079/status/716437903648358400"	""	"0"	"Sun Apr 03 01:31:21 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/saXnPqWg3T"	""	""	"jesscruzzzz"	"RT @badlandsbiebs: can we just appreciate hit the ground https://t.co/saXnPqWg3T"	"1003"	"287"	"Lawrence, NJ"	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/2381576507/status/716437895259758592"	""	"0"	"Sun Apr 03 01:31:19 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"kdr_kelseyxx"	"@TyrezWelch no your buying one"	"419"	"375"	"Somewhere passed out "	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/212983811/status/716437891065339904"	""	"0"	"Sun Apr 03 01:31:18 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/lBJyI53T6x"	""	""	"B2utyVipShawol"	"RT @deansintro: I love it when dean just feels the music https://t.co/lBJyI53T6x"	"462"	"412"	""	"Alaska"	"-28800"
"http://twitter.com/2290977449/status/716437719094845440"	""	"0"	"Sun Apr 03 01:30:37 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"SeanoBaxter"	"I just hope I can live a life you respect &amp; understand. Nothing would make me happier"	"128"	"95"	"Auburndale"	""	""
"http://twitter.com/2246930328/status/716437819774742529"	""	"0"	"Sun Apr 03 01:31:01 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/gu4nl8jGGq"	""	""	"hemmingzzzz"	"RT @Luke5SOS: When the tour is still 2 days away but you're ready now https://t.co/gu4nl8jGGq"	"301"	"367"	"California"	""	""
"http://twitter.com/794115235/status/716437647795863553"	""	"0"	"Sun Apr 03 01:30:20 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"ercblez"	"Donut👀"	"344"	"316"	"Orléans"	"Athens"	"10800"
"http://twitter.com/714242716679319552/status/716437823964971009"	""	"0"	"Sun Apr 03 01:31:02 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/ka4m6wPW4a"	""	""	"Camila_Bijo"	"So bored https://t.co/ka4m6wPW4a"	"108"	"161"	"That Remains a Mystery"	""	""
"http://twitter.com/106619510/status/716437794617442305"	""	"0"	"Sun Apr 03 01:30:55 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/MAk0oamVij"	""	""	"TRAX_SU"	"The sacks are here, SU! The pit opens in 30 minutes 😜 @SACSU https://t.co/MAk0oamVij"	"482"	"188"	"Susquehanna University"	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/3899246654/status/716437903665016832"	""	"0"	"Sun Apr 03 01:31:21 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"Cvvling"	"RT @M_G_W_V: 🍀➊🍀 #FOLLOWTRICK  🍀➋🍀 RETWEET  🍀➌🍀 FOLLOW ALL WHO RT  🍀➍🍀 FOLLOWBACK  🍀➎🍀 GAIN WITH #MGWV  🍀➏🍀 #FOLLOW ☞ @daisychok_"	"598"	"11"	"The Field "	"Central Time (US & Canada)"	"-18000"
"http://twitter.com/243480872/status/716437660382978048"	""	"0"	"Sun Apr 03 01:30:23 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"nickrandall5"	"If there is ever a video montage of my life I really qant "Johnny Boy" by 21 Pilots playing during it"	"284"	"269"	"Gotham city"	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/284018634/status/716437765236330496"	""	"0"	"Sun Apr 03 01:30:48 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"Tonia_abk"	"@Chibuike_M_ go bed ok"	"5881"	"842"	"London - Lagos"	"Casablanca"	"3600"
"http://twitter.com/2938818043/status/716437844923813889"	""	"0"	"Sun Apr 03 01:31:07 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/gu4nl8jGGq"	""	""	"wastedharts"	"RT @Luke5SOS: When the tour is still 2 days away but you're ready now https://t.co/gu4nl8jGGq"	"2339"	"1999"	""	""	""
"http://twitter.com/2635059910/status/716437811390328833"	""	"0"	"Sun Apr 03 01:30:59 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/0V249nz0Rk"	""	""	"MclellanNora"	"I love that I'm looking as badass at the guys! Xo @Killjoys @KilljoysTVF @MzJenah @KilljoysPodcast @Thogar @lovretta https://t.co/0V249nz0Rk"	"1218"	"1398"	"Now!"	""	""
"http://twitter.com/716422184793559040/status/716437798811598849"	""	"0"	"Sun Apr 03 01:30:56 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"ossehax"	"@eunseosn thanks enso"	"10"	"21"	""	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/468829017/status/716437727487598592"	""	"0"	"Sun Apr 03 01:30:39 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"AFChiefNolesfan"	"@sailordav @Aubsfanatheart She's cool though..."	"688"	"679"	"Florida, USA"	""	""
"http://twitter.com/3116194296/status/716437861726339076"	""	"0"	"Sun Apr 03 01:31:11 +0000 2016"	"0"	"0"	"en"	"2"	"https://t.co/0Se2ue9gif"	"https://t.co/YBbNrbBcl2"	""	"ldsfiles"	"At https://t.co/0Se2ue9gif -- SO many people here for #ldsconf here on #templesquare today! The weather is perfect… https://t.co/YBbNrbBcl2"	"545"	"3"	""	""	""
"http://twitter.com/844754029/status/716437844944936961"	""	"0"	"Sun Apr 03 01:31:07 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"titoturnt"	"Swag. #AATM"	"766"	"543"	"Pittsburgh, PA"	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/3793455740/status/716437681379540993"	""	"0"	"Sun Apr 03 01:30:28 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/9z8ide3rnP"	""	""	"ratul_vangura"	"ACM AWARDS 2016 https://t.co/9z8ide3rnP"	"620"	"2174"	""	""	""
"http://twitter.com/749635225/status/716437643597389824"	""	"0"	"Sun Apr 03 01:30:19 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"michael_hiscock"	"@TannerJamesJohn there's one here in Decatur"	"324"	"207"	""	""	""
"http://twitter.com/2923849612/status/716437735880437761"	""	"0"	"Sun Apr 03 01:30:41 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/syckHBTUEl"	""	""	"Freecellunlock"	"#Unlock all cell phone devices always https://t.co/syckHBTUEl"	"42"	"40"	""	""	""
"http://twitter.com/44049814/status/716437844953174016"	""	"0"	"Sun Apr 03 01:31:07 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"Carrotfish_16"	"Badman nuh drink rabbit. Food drink of Champions straight! "@FoodHerald: 12. Milo or Nesquik?""	"952"	"614"	"Caribbean Sea"	"Central Time (US & Canada)"	"-18000"
"http://twitter.com/563619886/status/716437672965713921"	""	"0"	"Sun Apr 03 01:30:26 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/gu4nl8jGGq"	""	""	"theailsar"	"RT @Luke5SOS: When the tour is still 2 days away but you're ready now https://t.co/gu4nl8jGGq"	"314"	"309"	""	"Jakarta"	"25200"
"http://twitter.com/3301159486/status/716437790423138304"	""	"0"	"Sun Apr 03 01:30:54 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"GuruleMaile11"	"RT @SLFLWWProject: Would you rather...  - #iHeartAwards #BestFanArmy #5SOSFam #SLFLWWProject"	"967"	"2114"	"where the band is, home is. "	""	""
"http://twitter.com/185488346/status/716437840758972417"	""	"0"	"Sun Apr 03 01:31:06 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"MewlissaRae"	"Theatre... movie hasn't even started and I've eaten myself ill"	"2664"	"2632"	""	""	""
"http://twitter.com/3385267131/status/716437702321774592"	""	"0"	"Sun Apr 03 01:30:33 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/judmUr2H8M"	""	""	"Jaz_Clound"	"RT @RelatableSJ: When you're trying to be cool ............. but you fail  https://t.co/judmUr2H8M"	"507"	"834"	"Argentina"	"Buenos Aires"	"-10800"
"http://twitter.com/28442965/status/716437773645922304"	""	"0"	"Sun Apr 03 01:30:50 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/Z05trWUy9Q"	""	""	"HornyDevilXxX69"	"RT @DestAmerica: Your favorite monster huntin' hillbillies are back at it in 30 minutes! #MountainMonsters https://t.co/Z05trWUy9Q"	"2183"	"1966"	"Your G-Spot     ♋️  "	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/4903171526/status/716437828159152128"	""	"0"	"Sun Apr 03 01:31:03 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"jadehappinesss"	"ALESSIA LOOKS SO BEAUTIFUL #JFCAlessiaCara"	"4"	"12"	""	""	""
"http://twitter.com/41914253/status/716437832353579009"	""	"0"	"Sun Apr 03 01:31:04 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/Sl0qMMmdXI"	""	""	"roxanneholland"	"Thanks for the new cars drockwood5 https://t.co/Sl0qMMmdXI"	"698"	"550"	"Aliso Viejo, CA"	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/3234302258/status/716437756847591424"	""	"0"	"Sun Apr 03 01:30:46 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"yahhthatsk"	"#likeif You eat and laugh a lot when your high asf😳"	"781"	"495"	"downtown7shii.."	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/2922191391/status/716437849126645760"	""	"0"	"Sun Apr 03 01:31:08 +0000 2016"	"0"	"0"	"en"	"1"	"http://t.co/ngWzZtREeh"	""	""	"bianquevedo02"	"RT @Maura1D: Go directioners Go !!🏁❤️👍🎉 #EMABiggestFans1D http://t.co/ngWzZtREeh"	"275"	"331"	"Tatuí, Brasil"	""	""
"http://twitter.com/716136661294256128/status/716437870098063360"	""	"0"	"Sun Apr 03 01:31:13 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"aesthetjcafi"	"RT @5SOSPHLTEAM: RT IF YOU'RE ACTIVELY VOTING #5SOSFam #BestFanArmy #iHeartAwards"	"4"	"43"	""	""	""
"http://twitter.com/2178804763/status/716437664573030404"	""	"0"	"Sun Apr 03 01:30:24 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/gu4nl8jGGq"	""	""	"idk_nxpe"	"RT @Luke5SOS: When the tour is still 2 days away but you're ready now https://t.co/gu4nl8jGGq"	"352"	"1106"	"Saturno"	"Brasilia"	"-10800"
"http://twitter.com/307010920/status/716437891057131520"	""	"0"	"Sun Apr 03 01:31:18 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/H6nPmt18Wj"	""	""	"RichardRobben"	"RT @chicagobulls: With that assist, Jimmy Butler has his first career triple-double. Feels good doesn't it? https://t.co/H6nPmt18Wj"	"400"	"203"	"in the gym "	"Quito"	"-18000"
"http://twitter.com/431908618/status/716437685544554496"	""	"0"	"Sun Apr 03 01:30:29 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"BiohazardBreach"	"RT @roosterteef: I AM ALWAYS FEARING THE WURST"	"878"	"435"	"clubbing seals brb"	"London"	"3600"
"http://twitter.com/1608495266/status/716437656205463552"	""	"0"	"Sun Apr 03 01:30:22 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/gu4nl8jGGq"	""	""	"bizzIedearest"	"RT @Luke5SOS: When the tour is still 2 days away but you're ready now https://t.co/gu4nl8jGGq"	"1497"	"695"	"a few of my faves follow"	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/2603383249/status/716437853341745153"	""	"0"	"Sun Apr 03 01:31:09 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"mionbin"	"@redsxirene nope, i already take mine. How about you?"	"514"	"567"	"txri voor"	"Novosibirsk"	"21600"
"http://twitter.com/2582548673/status/716437819779055616"	""	"0"	"Sun Apr 03 01:31:01 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"Freddie_Cane"	"RT @HipHopIsDeaddd: Pusha“s keys open doors verse &gt; Fab’s career"	"52"	"300"	""	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/4779408425/status/716437819753934848"	""	"0"	"Sun Apr 03 01:31:01 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"hymnull"	"y don't I ever get miitomo visits from friends it's just ppl idgaf abt like why did I even add them"	"420"	"134"	""	""	""
"http://twitter.com/565004400/status/716437714904748032"	""	"0"	"Sun Apr 03 01:30:36 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/6Z9DzYCsrA"	""	""	"al_carducci"	"RT @trashbrunette: snapchats from fuckboys: the series pt. 1 https://t.co/6Z9DzYCsrA"	"180"	"94"	""	"Central Time (US & Canada)"	"-18000"
"http://twitter.com/2271541690/status/716437819770671104"	""	"0"	"Sun Apr 03 01:31:01 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/VuOG0gPkIA"	""	""	"Frau_Keyes"	"I'm picking UNC to move on from the #FinalFour! #HeelsLockIn @MarchMadness https://t.co/VuOG0gPkIA"	"97"	"94"	""	""	""
"http://twitter.com/709046708571738112/status/716437761046089731"	""	"0"	"Sun Apr 03 01:30:47 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/ZGvBs0riVH"	""	""	"dblgyp"	"RT @lorinda1434: Polls are wrong https://t.co/ZGvBs0riVH"	"510"	"1432"	""	"America/Los_Angeles"	"-25200"
"http://twitter.com/399489705/status/716437706545319936"	""	"0"	"Sun Apr 03 01:30:34 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/fm9j2osDTn"	""	""	"alekoisawesome"	"Daniel Bagala is always good for a laugh https://t.co/fm9j2osDTn"	"691"	"803"	"Keilor East, Melbourne"	""	""
"http://twitter.com/1405549219/status/716437899474939904"	""	"0"	"Sun Apr 03 01:31:20 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"SpoonofHoney19"	"@coopmestre WHAT AM I SUPPOSED TO BE LOOKING AT STOP COOPER YOURE SCARING ME 😭"	"355"	"303"	""	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/635126232/status/716437702346805248"	""	"0"	"Sun Apr 03 01:30:33 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"carterruiz7"	"FUCKING NO ONE ANSWERS"	"389"	"328"	"Thug's World♻️"	""	""
"http://twitter.com/400558435/status/716437710718652416"	""	"0"	"Sun Apr 03 01:30:35 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/XoYwBbqV0G"	""	""	"keepinupwitcai"	"I been saying this https://t.co/XoYwBbqV0G"	"458"	"222"	"LA"	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/3884575847/status/716437723322716161"	""	"0"	"Sun Apr 03 01:30:38 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"B_kirikihira"	"RT @stealmyjergui: Fav this tweet if you think i deserve @JacobWhitesides follow 💘"	"430"	"207"	""	""	""
"http://twitter.com/880090266/status/716437777836032000"	""	"0"	"Sun Apr 03 01:30:51 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/gu4nl8jGGq"	""	""	"notilhood"	"RT @Luke5SOS: When the tour is still 2 days away but you're ready now https://t.co/gu4nl8jGGq"	"1330"	"912"	"200614|220515|170516"	"Amsterdam"	"7200"
"http://twitter.com/188908252/status/716437702325960705"	""	"0"	"Sun Apr 03 01:30:33 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"theeCARTAkidd"	"@SlimJawn215 exactly son I'll forever hate them"	"1616"	"1881"	"philly✈️nyc"	"Quito"	"-18000"
"http://twitter.com/3244950436/status/716437668784128000"	""	"0"	"Sun Apr 03 01:30:25 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"PleasingConnor"	"RT @RyannMinajj: i see some of u are receiving my merch &amp; decided to burn the ones i own bc u guys make me look like an animal that resembl…"	"663"	"352"	""	""	""
"http://twitter.com/1579141668/status/716437748467515392"	""	"0"	"Sun Apr 03 01:30:44 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/r5iydDAtjN"	""	""	"Troy___Simon"	"You give me purpose  https://t.co/r5iydDAtjN"	"1049"	"574"	""	""	""
"http://twitter.com/4695093254/status/716437748454785025"	""	"0"	"Sun Apr 03 01:30:44 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/ixredwzlI3"	""	""	"mysticalmila"	"RT @5HWorldNews: Work From Home has moved back up to #4 on US iTunes! #Harmonizers #BestFanArmy #iHeartAwards https://t.co/ixredwzlI3"	"91"	"183"	""	""	""
"http://twitter.com/2586805909/status/716437693937287168"	""	"0"	"Sun Apr 03 01:30:31 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"saintzabe"	"@saintzabe my dumbassery knows no end"	"81"	"330"	""	"Central Time (US & Canada)"	"-18000"
"http://twitter.com/2753785021/status/716437702313320450"	""	"0"	"Sun Apr 03 01:30:33 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/Q4BMVoDJbf"	""	""	"lindsayevansss"	"RT @WeAreGirICodes: KOURTNEY KARDASHIAN IS SLAYING 😍  https://t.co/Q4BMVoDJbf"	"1266"	"850"	"#JT42"	""	""
"http://twitter.com/2420556530/status/716437652015198208"	""	"0"	"Sun Apr 03 01:30:21 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"02714gnlc"	"Get Weather Updates from The Weather Channel. 21:30:21"	"1"	"11"	""	""	""
"http://twitter.com/468115043/status/716437660387004416"	""	"0"	"Sun Apr 03 01:30:23 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/k7uYxZXX81"	""	""	"RealEstateSale3"	"What we can learn from German prisons https://t.co/k7uYxZXX81 via @HuffPostScience"	"3254"	"1900"	"New York, NY"	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/2220138876/status/716437651990061057"	""	"0"	"Sun Apr 03 01:30:21 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/gu4nl8jGGq"	""	""	"Snydsmaddie29"	"RT @Luke5SOS: When the tour is still 2 days away but you're ready now https://t.co/gu4nl8jGGq"	"97"	"284"	""	""	""
"http://twitter.com/959397980/status/716437844957396992"	""	"0"	"Sun Apr 03 01:31:07 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"PerezGaby97"	"Stealth"	"392"	"258"	""	""	""
"http://twitter.com/167761685/status/716437798811803649"	""	"0"	"Sun Apr 03 01:30:56 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"IzzyDot_"	"this bitch just told the law bull hit her and they locked em up , even though he recorded the whole thing and didn't hit her once ,"	"1348"	"697"	"ya mom crib making beats"	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/991919071/status/716437777844404226"	""	"0"	"Sun Apr 03 01:30:51 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/gu4nl8jGGq"	""	""	"onedfabulouis"	"RT @Luke5SOS: When the tour is still 2 days away but you're ready now https://t.co/gu4nl8jGGq"	"1974"	"2101"	"• I'll Be Your Strenght • "	"Brasilia"	"-10800"
"http://twitter.com/3283870109/status/716437769460047872"	""	"0"	"Sun Apr 03 01:30:49 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/wz8PT1qSS5"	""	""	"WesleyHampton6"	"RT @GuyCodes: Damn, the milk went bad https://t.co/wz8PT1qSS5"	"136"	"119"	""	""	""
"http://twitter.com/4689826218/status/716437874288287747"	""	"0"	"Sun Apr 03 01:31:14 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"jrmaiinemglnc"	"RT @disneywords: I'm surrounded by idiots. –Scar (The Lion King)"	"235"	"134"	"bb ; twin"	""	""
"http://twitter.com/2431123681/status/716437899479109632"	""	"0"	"Sun Apr 03 01:31:20 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"MichelleLmaoxD"	"RT @5SOSVoteStats: Instagram is not looking great guys! Be sure to spam there as well.  UNITE 5SOSFAM  #iHeartAwards #BestFanArmy #5SOSFam"	"119"	"188"	"Chicago, Illinois "	""	""
"http://twitter.com/716279096146141185/status/716437886896324613"	""	"0"	"Sun Apr 03 01:31:17 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"5sosfamvotes11"	"RT @Tha5SOSFamily: Who's up next for a picture spam?  UNITE 5SOSFAM #iHeartAwards #BestFanArmy #5SOSFam"	"3"	"8"	""	""	""
"http://twitter.com/2174720385/status/716437710739779584"	""	"0"	"Sun Apr 03 01:30:35 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/tXhFeTdCv9"	""	""	"newameriicanaa"	"THIS IS ME https://t.co/tXhFeTdCv9"	"345"	"107"	"new york"	""	""
"http://twitter.com/355112210/status/716437752661803009"	""	"0"	"Sun Apr 03 01:30:45 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"DangEyler23"	"@Try2ActNormal @NovaAthletics although I think @7thGypsy may hate me"	"249"	"2193"	"Gettysburg Pennsylvania"	"Quito"	"-18000"
"http://twitter.com/732788496/status/716437765257367552"	""	"0"	"Sun Apr 03 01:30:48 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/0e7GurvKiK"	""	""	"sex_e_28"	"RT @dirtyslutlana: Like this if you want to fuck me while I hold my vibrator on my pussy 😇💦 https://t.co/0e7GurvKiK"	"78"	"81"	"Columbus, IN"	""	""
"http://twitter.com/4455092500/status/716437903648428032"	""	"0"	"Sun Apr 03 01:31:21 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/kRPmd9ytFD"	""	""	"barrettoxygen"	"I vote #JuliaBarretto for 100 Most Beautiful Faces 2016 #TBWorld2016 https://t.co/kRPmd9ytFD"	"96"	"9"	""	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/50180069/status/716437727508561920"	""	"0"	"Sun Apr 03 01:30:39 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/NJU2gdrGPc"	""	""	"r2d2arm"	"RT @ChrisPirillo: Awwww, man! I was just TWO LETTERS AWAY from being in Star Wars. https://t.co/NJU2gdrGPc"	"568"	"839"	"AL"	"Central Time (US & Canada)"	"-18000"
"http://twitter.com/3169743361/status/716437878511951873"	""	"0"	"Sun Apr 03 01:31:15 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/FQO62bFvZQ"	""	""	"klarkkenth"	"Because of that post smh  https://t.co/FQO62bFvZQ"	"148"	"157"	""	""	""
"http://twitter.com/3019530666/status/716437685573824512"	""	"0"	"Sun Apr 03 01:30:29 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/cLvEJBWbCo"	""	""	"impulse_mk"	"RT @FutballTweets: Zizou's the lad! https://t.co/cLvEJBWbCo"	"122"	"312"	""	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/2416501708/status/716437828155129857"	""	"0"	"Sun Apr 03 01:31:03 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/SOnptJ4jW2"	""	""	"CazorlaSev"	"RT @BaileyTsang_: Hey :) Come check out this adult dating website https://t.co/SOnptJ4jW2"	"1506"	"1769"	""	""	""
